SPort,DPort,Time,Size,Flag,Dir
58496,443,1610033384.339044,40,A,Forward
58496,443,1610033384.339044,1490,PA,Backward
58496,443,1610033384.3400202,40,A,Forward
58496,443,1610033384.3400202,1490,PA,Backward
58496,443,1610033384.3400202,40,A,Forward
48584,443,1610033384.341002,175,PA,Forward
48584,443,1610033384.341002,40,A,Backward
58496,443,1610033384.341002,1490,PA,Backward
58496,443,1610033384.341973,40,A,Forward
58496,443,1610033384.341973,2940,PA,Backward
58496,443,1610033384.341973,40,A,Forward
58496,443,1610033384.341973,1490,PA,Backward
58496,443,1610033384.3429492,40,A,Forward
58496,443,1610033384.3429492,1490,PA,Backward
58496,443,1610033384.3429492,40,A,Forward
48584,443,1610033384.3439255,133,PA,Forward
48584,443,1610033384.3439255,40,A,Backward
48584,443,1610033384.3439255,138,PA,Forward
48584,443,1610033384.3449013,40,A,Backward
48584,443,1610033384.3449013,134,PA,Forward
48584,443,1610033384.3449013,40,A,Backward
48584,443,1610033384.3458788,135,PA,Forward
48584,443,1610033384.3458788,40,A,Backward
48584,443,1610033384.3468547,141,PA,Forward
48584,443,1610033384.3468547,40,A,Backward
48584,443,1610033384.3468547,130,PA,Forward
48584,443,1610033384.3478308,40,A,Backward
48584,443,1610033384.349338,141,PA,Forward
48584,443,1610033384.349338,40,A,Backward
58496,443,1610033384.349338,14540,PA,Backward
58496,443,1610033384.350289,40,A,Forward
58496,443,1610033384.350289,7140,A,Backward
58496,443,1610033384.350289,40,A,Forward
58496,443,1610033384.351265,7440,PA,Backward
58496,443,1610033384.351265,40,A,Forward
48584,443,1610033384.351265,4582,PA,Backward
48584,443,1610033384.3522422,40,A,Forward
58496,443,1610033384.3522422,2940,PA,Backward
58496,443,1610033384.353218,40,A,Forward
40346,443,1610033384.355171,60,S,Forward
40342,443,1610033384.355171,2880,A,Backward
40342,443,1610033384.3561723,40,A,Forward
40342,443,1610033384.3561723,1550,PA,Backward
40342,443,1610033384.3571236,40,A,Forward
45602,443,1610033384.3571236,44,SA,Backward
45602,443,1610033384.3571236,40,A,Forward
40342,443,1610033384.3571236,1573,PA,Backward
40342,443,1610033384.3580995,40,A,Forward
40340,443,1610033384.3580995,2880,A,Backward
40340,443,1610033384.359077,40,A,Forward
40340,443,1610033384.359077,100,PA,Backward
40340,443,1610033384.359606,40,A,Forward
40340,443,1610033384.359606,1490,PA,Backward
40340,443,1610033384.359606,40,A,Forward
45602,443,1610033384.3605573,557,PA,Forward
40340,443,1610033384.3605573,1490,PA,Backward
40340,443,1610033384.361534,40,A,Forward
45602,443,1610033384.361534,40,A,Backward
40340,443,1610033384.361534,123,PA,Backward
40340,443,1610033384.3625104,40,A,Forward
40342,443,1610033384.3625104,104,PA,Forward
40342,443,1610033384.3625104,40,A,Backward
40342,443,1610033384.3625104,210,PA,Forward
40342,443,1610033384.3634868,40,A,Backward
40342,443,1610033384.3634868,255,PA,Forward
40340,443,1610033384.3634868,104,PA,Forward
40342,443,1610033384.3644626,40,A,Backward
40342,443,1610033384.3644626,127,PA,Forward
40340,443,1610033384.3644626,40,A,Backward
40342,443,1610033384.3654387,40,A,Backward
40340,443,1610033384.3654387,227,PA,Forward
40340,443,1610033384.3654387,40,A,Backward
48584,443,1610033384.366415,4566,PA,Backward
48584,443,1610033384.366415,40,A,Forward
40346,443,1610033384.3673923,44,SA,Backward
40346,443,1610033384.3673923,40,R,Forward
58496,443,1610033384.3722768,4390,PA,Backward
58496,443,1610033384.3722768,40,A,Forward
44958,443,1610033384.3732526,60,S,Forward
37970,443,1610033384.3732526,60,S,Forward
58496,443,1610033384.3732526,14240,A,Backward
58496,443,1610033384.374229,40,A,Forward
58496,443,1610033384.374229,51160,PA,Backward
58496,443,1610033384.3752048,40,A,Forward
58496,443,1610033384.3752048,17080,A,Backward
58496,443,1610033384.3752048,40,A,Forward
58496,443,1610033384.3761823,9030,PA,Backward
58496,443,1610033384.378134,40,A,Forward
48584,443,1610033384.378134,21340,A,Backward
48584,443,1610033384.378134,40,A,Forward
48584,443,1610033384.3791106,25825,PA,Backward
48584,443,1610033384.3791106,40,A,Forward
48584,443,1610033384.3800871,5840,PA,Backward
48584,443,1610033384.3800871,40,A,Forward
58496,443,1610033384.3800871,8740,PA,Backward
58496,443,1610033384.3810635,40,A,Forward
58496,443,1610033384.3810635,1490,PA,Backward
48584,443,1610033384.3810635,1490,PA,Backward
48584,443,1610033384.382039,40,A,Forward
58496,443,1610033384.3839915,40,A,Forward
58496,443,1610033384.3849676,2940,PA,Backward
48584,443,1610033384.3849676,1490,PA,Backward
48584,443,1610033384.3849676,1490,PA,Backward
48584,443,1610033384.3859458,1490,PA,Backward
48584,443,1610033384.3859458,40,A,Forward
48584,443,1610033384.3859458,40,A,Forward
48584,443,1610033384.3869228,40,A,Forward
58496,443,1610033384.3869228,40,A,Forward
41018,443,1610033384.3869228,60,S,Forward
58496,443,1610033384.3878994,1490,PA,Backward
58496,443,1610033384.3878994,40,A,Forward
48584,443,1610033384.3878994,1490,PA,Backward
48584,443,1610033384.388876,40,A,Forward
58496,443,1610033384.389381,2940,PA,Backward
58496,443,1610033384.3894086,1490,PA,Backward
58496,443,1610033384.3894086,1490,PA,Backward
58496,443,1610033384.3903618,1490,PA,Backward
48584,443,1610033384.3903618,4390,PA,Backward
48584,443,1610033384.3913386,40,A,Forward
48584,443,1610033384.3913386,1490,PA,Backward
48584,443,1610033384.3913386,40,A,Forward
58496,443,1610033384.3923147,1490,PA,Backward
58496,443,1610033384.3923147,40,A,Forward
58496,443,1610033384.3923147,1490,PA,Backward
58496,443,1610033384.3932908,40,A,Forward
48584,443,1610033384.3932908,1490,PA,Backward
48584,443,1610033384.3932908,40,A,Forward
48584,443,1610033384.394267,4390,PA,Backward
48584,443,1610033384.394267,40,A,Forward
58496,443,1610033384.394267,1490,PA,Backward
58496,443,1610033384.3952415,40,A,Forward
58496,443,1610033384.3952415,1490,PA,Backward
58496,443,1610033384.3952415,40,A,Forward
45602,443,1610033384.3962197,2880,A,Backward
45602,443,1610033384.3962197,40,A,Forward
45602,443,1610033384.3962197,1550,PA,Backward
45602,443,1610033384.3971968,40,A,Forward
45602,443,1610033384.3971968,1565,PA,Backward
45602,443,1610033384.3971968,40,A,Forward
40342,443,1610033384.3981721,102,PA,Backward
40342,443,1610033384.3981721,40,A,Forward
48584,443,1610033384.3981721,5840,PA,Backward
48584,443,1610033384.3991501,40,A,Forward
58496,443,1610033384.3991501,1490,PA,Backward
58496,443,1610033384.399669,40,A,Forward
58496,443,1610033384.399669,2940,PA,Backward
58496,443,1610033384.399669,40,A,Forward
40342,443,1610033384.4006426,71,PA,Forward
40342,443,1610033384.4006426,40,A,Backward
58496,443,1610033384.4016116,1490,PA,Backward
58496,443,1610033384.4016116,40,A,Forward
58496,443,1610033384.4016116,1490,PA,Backward
58496,443,1610033384.402588,1490,PA,Backward
58496,443,1610033384.402588,1490,PA,Backward
40342,443,1610033384.402588,71,PA,Backward
40342,443,1610033384.4035635,40,A,Forward
45602,443,1610033384.4035635,104,PA,Forward
58496,443,1610033384.4035635,2940,PA,Backward
45602,443,1610033384.40454,40,A,Backward
58496,443,1610033384.40454,40,A,Forward
58496,443,1610033384.40454,1490,PA,Backward
58496,443,1610033384.4055173,40,A,Forward
58496,443,1610033384.4055173,1490,PA,Backward
45602,443,1610033384.4055173,210,PA,Forward
45602,443,1610033384.4064922,278,PA,Forward
45602,443,1610033384.4064922,40,A,Backward
45602,443,1610033384.4064922,40,A,Backward
58496,443,1610033384.4074697,40,A,Forward
48584,443,1610033384.4074697,1490,PA,Backward
48584,443,1610033384.4074697,40,A,Forward
48584,443,1610033384.4084463,1490,PA,Backward
48584,443,1610033384.4084463,40,A,Forward
58496,443,1610033384.4084463,1490,PA,Backward
58496,443,1610033384.4094565,40,A,Forward
48584,443,1610033384.4094565,1490,PA,Backward
48584,443,1610033384.4094565,40,A,Forward
40340,443,1610033384.4104044,102,PA,Backward
40340,443,1610033384.4104044,40,A,Forward
58496,443,1610033384.4104044,1490,PA,Backward
58496,443,1610033384.411379,40,A,Forward
40340,443,1610033384.411379,64,PA,Forward
40340,443,1610033384.411379,40,FA,Forward
40340,443,1610033384.411379,40,A,Backward
40340,443,1610033384.4123547,40,A,Backward
58496,443,1610033384.4123547,4390,PA,Backward
40342,443,1610033384.4123547,1490,PA,Backward
40342,443,1610033384.4133317,40,A,Forward
40342,443,1610033384.4133317,1490,PA,Backward
40342,443,1610033384.4133317,40,A,Forward
40342,443,1610033384.4143064,549,PA,Backward
40342,443,1610033384.4143064,40,A,Forward
58496,443,1610033384.4143064,40,A,Forward
58496,443,1610033384.4152837,2940,PA,Backward
58496,443,1610033384.4152837,40,A,Forward
58496,443,1610033384.4152837,1490,PA,Backward
58496,443,1610033384.4162607,40,A,Forward
58496,443,1610033384.4162607,1490,PA,Backward
58496,443,1610033384.4162607,40,A,Forward
58496,443,1610033384.4172363,1490,PA,Backward
58496,443,1610033384.4172363,40,A,Forward
58496,443,1610033384.4172363,1490,PA,Backward
58496,443,1610033384.4172363,40,A,Forward
58496,443,1610033384.4182143,1490,PA,Backward
58496,443,1610033384.4182143,40,A,Forward
48584,443,1610033384.4182143,1490,PA,Backward
48584,443,1610033384.4192533,40,A,Forward
48584,443,1610033384.4192533,1490,PA,Backward
48584,443,1610033384.420168,40,A,Forward
48584,443,1610033384.420168,118,PA,Forward
48584,443,1610033384.420168,40,A,Backward
40342,443,1610033384.4211457,1490,PA,Backward
40342,443,1610033384.4211457,40,A,Forward
40342,443,1610033384.4211457,607,PA,Backward
40342,443,1610033384.4221227,40,A,Forward
48584,443,1610033384.4221227,2940,PA,Backward
48584,443,1610033384.4221227,40,A,Forward
58496,443,1610033384.4230978,1490,PA,Backward
58496,443,1610033384.4230978,40,A,Forward
40342,443,1610033384.4230978,119,PA,Forward
40342,443,1610033384.4230978,40,A,Backward
40340,443,1610033384.424073,71,PA,Backward
40340,443,1610033384.424073,40,R,Forward
58496,443,1610033384.424073,2940,PA,Backward
48584,443,1610033384.4250517,142,PA,Forward
58496,443,1610033384.4250517,40,A,Forward
48584,443,1610033384.4250517,40,A,Backward
58496,443,1610033384.4260268,1490,PA,Backward
58496,443,1610033384.4260268,40,A,Forward
58496,443,1610033384.4260268,1490,PA,Backward
58496,443,1610033384.4270022,40,A,Forward
58496,443,1610033384.4270022,1490,PA,Backward
58496,443,1610033384.4270022,40,A,Forward
48584,443,1610033384.4280133,1490,PA,Backward
48584,443,1610033384.4280133,40,A,Forward
58496,443,1610033384.4280133,1490,PA,Backward
58496,443,1610033384.4289546,40,A,Forward
58496,443,1610033384.4289546,1490,PA,Backward
58496,443,1610033384.4289546,40,A,Forward
48584,443,1610033384.4289546,1490,PA,Backward
48584,443,1610033384.4299314,40,A,Forward
48584,443,1610033384.4309072,1490,PA,Backward
48584,443,1610033384.4309072,40,A,Forward
48584,443,1610033384.4309072,142,PA,Forward
48584,443,1610033384.4318843,40,A,Backward
48584,443,1610033384.4318843,1490,PA,Backward
48584,443,1610033384.4318843,40,A,Forward
48584,443,1610033384.432861,141,PA,Forward
48584,443,1610033384.432861,40,A,Backward
48584,443,1610033384.432861,2940,PA,Backward
48584,443,1610033384.4338381,40,A,Forward
58496,443,1610033384.4338381,5840,PA,Backward
58496,443,1610033384.4338381,40,A,Forward
58496,443,1610033384.4348133,2940,PA,Backward
58496,443,1610033384.4348133,40,A,Forward
58496,443,1610033384.4348133,1490,PA,Backward
58496,443,1610033384.4357884,40,A,Forward
58496,443,1610033384.4357884,1490,PA,Backward
58496,443,1610033384.4357884,40,A,Forward
58496,443,1610033384.4367654,1490,PA,Backward
58496,443,1610033384.4367654,40,A,Forward
58496,443,1610033384.4367654,1490,PA,Backward
58496,443,1610033384.4377408,40,A,Forward
48584,443,1610033384.4377408,2940,PA,Backward
48584,443,1610033384.4377408,40,A,Forward
58496,443,1610033384.4377408,1490,PA,Backward
58496,443,1610033384.4387186,40,A,Forward
58496,443,1610033384.4392993,1490,PA,Backward
58496,443,1610033384.4392993,40,A,Forward
48584,443,1610033384.4392993,1490,PA,Backward
48584,443,1610033384.4402087,40,A,Forward
48584,443,1610033384.4402087,1490,PA,Backward
48584,443,1610033384.4402087,40,A,Forward
48584,443,1610033384.441178,1490,PA,Backward
48584,443,1610033384.441178,40,A,Forward
44958,443,1610033384.441178,44,SA,Backward
44958,443,1610033384.4421542,40,A,Forward
48584,443,1610033384.4421542,1490,PA,Backward
48584,443,1610033384.4421542,40,A,Forward
44958,443,1610033384.4431307,557,PA,Forward
44958,443,1610033384.4431307,40,A,Backward
37970,443,1610033384.4431307,44,SA,Backward
37970,443,1610033384.444107,40,A,Forward
48584,443,1610033384.444107,4390,PA,Backward
48584,443,1610033384.444107,40,A,Forward
58496,443,1610033384.4450889,2940,PA,Backward
41018,443,1610033384.4450889,44,SA,Backward
41018,443,1610033384.4450889,40,A,Forward
48584,443,1610033384.4460635,1490,PA,Backward
48584,443,1610033384.4460635,40,A,Forward
58496,443,1610033384.4460635,2940,PA,Backward
58496,443,1610033384.4470358,40,A,Forward
48584,443,1610033384.4470358,4390,PA,Backward
48584,443,1610033384.4470358,40,A,Forward
48584,443,1610033384.4480124,1490,PA,Backward
48584,443,1610033384.4480124,40,A,Forward
58496,443,1610033384.4480124,2940,PA,Backward
58496,443,1610033384.44899,40,A,Forward
48584,443,1610033384.44899,2940,PA,Backward
48584,443,1610033384.4495478,40,A,Forward
48584,443,1610033384.4495478,1490,PA,Backward
48584,443,1610033384.4495478,40,A,Forward
58496,443,1610033384.4504724,1490,PA,Backward
58496,443,1610033384.4504724,40,A,Forward
48584,443,1610033384.4514525,2940,PA,Backward
48584,443,1610033384.4514525,40,A,Forward
58496,443,1610033384.4514525,1490,PA,Backward
58496,443,1610033384.452427,40,A,Forward
48584,443,1610033384.452427,1490,PA,Backward
48584,443,1610033384.452427,40,A,Forward
37970,443,1610033384.452427,557,PA,Forward
37970,443,1610033384.453404,40,A,Backward
48584,443,1610033384.453404,1490,PA,Backward
48584,443,1610033384.453404,40,A,Forward
58496,443,1610033384.4543793,2940,PA,Backward
48584,443,1610033384.4543793,2940,PA,Backward
48584,443,1610033384.4543793,40,A,Forward
58496,443,1610033384.4553564,4390,PA,Backward
45602,443,1610033384.4553564,102,PA,Backward
45602,443,1610033384.4563315,40,A,Forward
48584,443,1610033384.4563315,1490,PA,Backward
48584,443,1610033384.4563315,40,A,Forward
58496,443,1610033384.4573088,1490,PA,Backward
41018,443,1610033384.4573088,557,PA,Forward
45602,443,1610033384.4573088,71,PA,Forward
41018,443,1610033384.4582856,40,A,Backward
45602,443,1610033384.4582856,40,A,Backward
58496,443,1610033384.4582856,40,A,Forward
45602,443,1610033384.4582856,646,PA,Backward
45602,443,1610033384.4593298,40,A,Forward
48584,443,1610033384.4593298,2940,PA,Backward
48584,443,1610033384.4593298,40,A,Forward
58496,443,1610033384.4602408,2880,A,Backward
58496,443,1610033384.4602408,5900,PA,Backward
58496,443,1610033384.4612167,1490,PA,Backward
58496,443,1610033384.4612167,4390,PA,Backward
48584,443,1610033384.4612167,1490,PA,Backward
48584,443,1610033384.4622002,40,A,Forward
58496,443,1610033384.4622002,2940,PA,Backward
48584,443,1610033384.4622002,1490,PA,Backward
48584,443,1610033384.4631712,40,A,Forward
58496,443,1610033384.4631712,1490,PA,Backward
48584,443,1610033384.4631712,1490,PA,Backward
48584,443,1610033384.4641461,40,A,Forward
58496,443,1610033384.4641461,1490,PA,Backward
48584,443,1610033384.4641461,1490,PA,Backward
48584,443,1610033384.4651232,40,A,Forward
58496,443,1610033384.4651232,2940,PA,Backward
40342,443,1610033384.4651232,2940,PA,Backward
58496,443,1610033384.466098,2940,PA,Backward
40342,443,1610033384.466098,2940,PA,Backward
48584,443,1610033384.4670756,1490,PA,Backward
48584,443,1610033384.4670756,40,A,Forward
58496,443,1610033384.4670756,1490,PA,Backward
58496,443,1610033384.468052,1490,PA,Backward
40342,443,1610033384.468052,1490,PA,Backward
40342,443,1610033384.468052,1490,PA,Backward
48584,443,1610033384.4690297,1490,PA,Backward
48584,443,1610033384.4690297,40,A,Forward
48584,443,1610033384.4696102,1490,PA,Backward
48584,443,1610033384.4696102,40,A,Forward
58496,443,1610033384.4696102,40,A,Forward
48584,443,1610033384.470522,1490,PA,Backward
48584,443,1610033384.470522,40,A,Forward
40342,443,1610033384.470522,40,A,Forward
58496,443,1610033384.471492,1490,PA,Backward
58496,443,1610033384.471492,40,A,Forward
58496,443,1610033384.471492,1490,PA,Backward
58496,443,1610033384.4724689,40,A,Forward
40342,443,1610033384.4724689,1490,PA,Backward
40342,443,1610033384.4724689,40,A,Forward
40342,443,1610033384.4734435,1187,PA,Backward
58496,443,1610033384.4734435,1490,PA,Backward
58496,443,1610033384.4734435,40,A,Forward
58496,443,1610033384.474421,1490,PA,Backward
58496,443,1610033384.474421,1490,PA,Backward
58496,443,1610033384.474421,1490,PA,Backward
58496,443,1610033384.4753962,1490,PA,Backward
58496,443,1610033384.4753962,1490,PA,Backward
48584,443,1610033384.4753962,1490,PA,Backward
48584,443,1610033384.4763727,40,A,Forward
58496,443,1610033384.4763727,40,A,Forward
48584,443,1610033384.4763727,1490,PA,Backward
48584,443,1610033384.4773502,40,A,Forward
58496,443,1610033384.4773502,1490,PA,Backward
58496,443,1610033384.4773502,40,A,Forward
58496,443,1610033384.4783242,1490,PA,Backward
58496,443,1610033384.4783242,40,A,Forward
58496,443,1610033384.4783242,1490,PA,Backward
58496,443,1610033384.4793463,40,A,Forward
58496,443,1610033384.4793463,1490,PA,Backward
58496,443,1610033384.480283,40,A,Forward
58496,443,1610033384.480283,2940,PA,Backward
58496,443,1610033384.4812584,40,A,Forward
48584,443,1610033384.4812584,1490,PA,Backward
48584,443,1610033384.4812584,40,A,Forward
48584,443,1610033384.4812584,1490,PA,Backward
48584,443,1610033384.4822352,40,A,Forward
58496,443,1610033384.4822352,1490,PA,Backward
58496,443,1610033384.4822352,40,A,Forward
58496,443,1610033384.4832113,1490,PA,Backward
58496,443,1610033384.4832113,40,A,Forward
58496,443,1610033384.4832113,1490,PA,Backward
58496,443,1610033384.4841897,40,A,Forward
58496,443,1610033384.4841897,1490,PA,Backward
58496,443,1610033384.4841897,40,A,Forward
58496,443,1610033384.4851646,1490,PA,Backward
58496,443,1610033384.4851646,40,A,Forward
58496,443,1610033384.4851646,1490,PA,Backward
58496,443,1610033384.4861395,40,A,Forward
48584,443,1610033384.4861395,1490,PA,Backward
48584,443,1610033384.4861395,40,A,Forward
48584,443,1610033384.4871173,1490,PA,Backward
48584,443,1610033384.4871173,40,A,Forward
58496,443,1610033384.4871173,1490,PA,Backward
58496,443,1610033384.4880924,40,A,Forward
58496,443,1610033384.4880924,1490,PA,Backward
58496,443,1610033384.4880924,40,A,Forward
58496,443,1610033384.4890695,2940,PA,Backward
48584,443,1610033384.4890695,2940,PA,Backward
48584,443,1610033384.4895833,40,A,Forward
58496,443,1610033384.4895833,11640,PA,Backward
58496,443,1610033384.4895833,2940,PA,Backward
48584,443,1610033384.4905534,1490,PA,Backward
48584,443,1610033384.4905534,40,A,Forward
48584,443,1610033384.4905534,1490,PA,Backward
48584,443,1610033384.4915297,40,A,Forward
58496,443,1610033384.4915297,1490,PA,Backward
58496,443,1610033384.4925067,2940,PA,Backward
58496,443,1610033384.4925067,1490,PA,Backward
58496,443,1610033384.4925067,1490,PA,Backward
58496,443,1610033384.4934819,1490,PA,Backward
48584,443,1610033384.4934819,1490,PA,Backward
48584,443,1610033384.4934819,40,A,Forward
48584,443,1610033384.4944625,1490,PA,Backward
48584,443,1610033384.4944625,40,A,Forward
44958,443,1610033384.4944625,2880,A,Backward
44958,443,1610033384.495436,40,A,Forward
40342,443,1610033384.495436,40,A,Forward
44958,443,1610033384.495436,94,PA,Backward
44958,443,1610033384.4964113,40,A,Forward
58496,443,1610033384.4964113,40,A,Forward
58496,443,1610033384.4964113,1490,PA,Backward
58496,443,1610033384.4973888,40,A,Forward
58496,443,1610033384.4973888,1490,PA,Backward
48584,443,1610033384.4973888,1490,PA,Backward
48584,443,1610033384.4983652,40,A,Forward
48584,443,1610033384.4983652,1490,PA,Backward
48584,443,1610033384.4983652,40,A,Forward
58496,443,1610033384.4993412,40,A,Forward
58496,443,1610033384.499381,1490,PA,Backward
58496,443,1610033384.499381,40,A,Forward
48584,443,1610033384.499381,1490,PA,Backward
48584,443,1610033384.5003288,40,A,Forward
58496,443,1610033384.5003288,1490,PA,Backward
58496,443,1610033384.501297,40,A,Forward
48584,443,1610033384.501297,1490,PA,Backward
48584,443,1610033384.501297,40,A,Forward
58496,443,1610033384.501297,1490,PA,Backward
58496,443,1610033384.5022752,40,A,Forward
58496,443,1610033384.5022752,1490,PA,Backward
58496,443,1610033384.5022752,40,A,Forward
58496,443,1610033384.5032504,1490,PA,Backward
58496,443,1610033384.5032504,40,A,Forward
48584,443,1610033384.5042257,1490,PA,Backward
48584,443,1610033384.5042257,40,A,Forward
48584,443,1610033384.5042257,1490,PA,Backward
48584,443,1610033384.5052028,40,A,Forward
58496,443,1610033384.5052028,2940,PA,Backward
58496,443,1610033384.5052028,1490,PA,Backward
58496,443,1610033384.5061781,40,A,Forward
58496,443,1610033384.5061781,1490,PA,Backward
58496,443,1610033384.5061781,40,A,Forward
48584,443,1610033384.5061781,1490,PA,Backward
48584,443,1610033384.5071552,40,A,Forward
48584,443,1610033384.5071552,1490,PA,Backward
48584,443,1610033384.5071552,40,A,Forward
48584,443,1610033384.5081315,1490,PA,Backward
48584,443,1610033384.5081315,40,A,Forward
48584,443,1610033384.5081315,1490,PA,Backward
48584,443,1610033384.5091093,40,A,Forward
48584,443,1610033384.5091093,1490,PA,Backward
48584,443,1610033384.5096831,40,A,Forward
37970,443,1610033384.5096831,1470,PA,Backward
37970,443,1610033384.5096831,40,A,Forward
48584,443,1610033384.5105927,1490,PA,Backward
48584,443,1610033384.5105927,40,A,Forward
37970,443,1610033384.5115676,1470,PA,Backward
37970,443,1610033384.5115676,40,A,Forward
37970,443,1610033384.5115676,146,PA,Backward
37970,443,1610033384.5115676,40,A,Forward
58496,443,1610033384.5125577,1490,PA,Backward
58496,443,1610033384.5125577,40,A,Forward
48584,443,1610033384.5125577,2940,PA,Backward
48584,443,1610033384.513522,40,A,Forward
58496,443,1610033384.513522,4390,PA,Backward
41018,443,1610033384.513522,2880,A,Backward
41018,443,1610033384.5144992,40,A,Forward
41018,443,1610033384.5144992,3076,PA,Backward
41018,443,1610033384.5144992,40,A,Forward
48584,443,1610033384.5154738,8740,PA,Backward
48584,443,1610033384.5154738,40,A,Forward
58496,443,1610033384.5164514,1460,A,Backward
58496,443,1610033384.5164514,4420,PA,Backward
48584,443,1610033384.5164514,5840,PA,Backward
48584,443,1610033384.5174267,40,A,Forward
58496,443,1610033384.5174267,8740,PA,Backward
48584,443,1610033384.5174267,1490,PA,Backward
48584,443,1610033384.518403,40,A,Forward
48584,443,1610033384.518403,4390,PA,Backward
48584,443,1610033384.518403,40,A,Forward
58496,443,1610033384.519414,1490,PA,Backward
58496,443,1610033384.519414,1490,PA,Backward
48584,443,1610033384.519414,1490,PA,Backward
48584,443,1610033384.5203674,40,A,Forward
48584,443,1610033384.5203674,1490,PA,Backward
48584,443,1610033384.5203674,40,A,Forward
58496,443,1610033384.5213377,1490,PA,Backward
58496,443,1610033384.5213377,1490,PA,Backward
48584,443,1610033384.5213377,1490,PA,Backward
48584,443,1610033384.5223129,40,A,Forward
48584,443,1610033384.5223129,1490,PA,Backward
48584,443,1610033384.5223129,40,A,Forward
58496,443,1610033384.52329,1490,PA,Backward
58496,443,1610033384.52329,1490,PA,Backward
58496,443,1610033384.52329,1490,PA,Backward
48584,443,1610033384.524267,1490,PA,Backward
48584,443,1610033384.524267,40,A,Forward
58496,443,1610033384.524267,1490,PA,Backward
48584,443,1610033384.5252438,1490,PA,Backward
48584,443,1610033384.5252438,40,A,Forward
58496,443,1610033384.5252438,1490,PA,Backward
58496,443,1610033384.5262172,1490,PA,Backward
48584,443,1610033384.5262172,1490,PA,Backward
48584,443,1610033384.5262172,40,A,Forward
48584,443,1610033384.5271938,1490,PA,Backward
48584,443,1610033384.5271938,40,A,Forward
58496,443,1610033384.5271938,1490,PA,Backward
58496,443,1610033384.5281699,1490,PA,Backward
48584,443,1610033384.5281699,1490,PA,Backward
48584,443,1610033384.5281699,40,A,Forward
48584,443,1610033384.5291483,1490,PA,Backward
48584,443,1610033384.5291483,40,A,Forward
48584,443,1610033384.5291483,1490,PA,Backward
48584,443,1610033384.530124,40,A,Forward
58496,443,1610033384.530124,2940,PA,Backward
48584,443,1610033384.5310993,1490,PA,Backward
48584,443,1610033384.5310993,40,A,Forward
58496,443,1610033384.5310993,1490,PA,Backward
58496,443,1610033384.5320764,1490,PA,Backward
58496,443,1610033384.5320764,40,A,Forward
48584,443,1610033384.5320764,1490,PA,Backward
48584,443,1610033384.5330532,40,A,Forward
48584,443,1610033384.5330532,1490,PA,Backward
48584,443,1610033384.5330532,40,A,Forward
58496,443,1610033384.5340302,1490,PA,Backward
58496,443,1610033384.5340302,40,A,Forward
58496,443,1610033384.5340302,1490,PA,Backward
48584,443,1610033384.5340302,1490,PA,Backward
48584,443,1610033384.5350049,40,A,Forward
48584,443,1610033384.5350049,1490,PA,Backward
48584,443,1610033384.5350049,40,A,Forward
58496,443,1610033384.5359821,40,A,Forward
58496,443,1610033384.5359821,1490,PA,Backward
58496,443,1610033384.5359821,40,A,Forward
58496,443,1610033384.5369575,1490,PA,Backward
48584,443,1610033384.5369575,1490,PA,Backward
48584,443,1610033384.5369575,40,A,Forward
48584,443,1610033384.5379345,1490,PA,Backward
48584,443,1610033384.5379345,40,A,Forward
58496,443,1610033384.5379345,4390,PA,Backward
48584,443,1610033384.5389104,2940,PA,Backward
48584,443,1610033384.539461,40,A,Forward
58496,443,1610033384.539461,2940,PA,Backward
48584,443,1610033384.539461,4390,PA,Backward
48584,443,1610033384.5404043,40,A,Forward
58496,443,1610033384.5404043,5840,PA,Backward
48584,443,1610033384.5404043,1490,PA,Backward
48584,443,1610033384.5413706,40,A,Forward
48584,443,1610033384.5413706,1490,PA,Backward
48584,443,1610033384.5413706,40,A,Forward
48584,443,1610033384.5423472,2940,PA,Backward
48584,443,1610033384.5423472,40,A,Forward
58496,443,1610033384.5423472,4390,PA,Backward
58496,443,1610033384.5433245,1490,PA,Backward
48584,443,1610033384.5433245,1490,PA,Backward
48584,443,1610033384.5433245,40,A,Forward
48584,443,1610033384.5442996,1490,PA,Backward
48584,443,1610033384.5442996,40,A,Forward
58496,443,1610033384.5442996,1490,PA,Backward
41018,443,1610033384.5452752,104,PA,Forward
41018,443,1610033384.5452752,40,A,Backward
58496,443,1610033384.5452752,40,A,Forward
58496,443,1610033384.5462518,1490,PA,Backward
58496,443,1610033384.5462518,40,A,Forward
48584,443,1610033384.5462518,1490,PA,Backward
48584,443,1610033384.5472288,40,A,Forward
48584,443,1610033384.5472288,1490,PA,Backward
48584,443,1610033384.5472288,40,A,Forward
48584,443,1610033384.548204,2940,PA,Backward
48584,443,1610033384.548204,40,A,Forward
58496,443,1610033384.548204,4390,PA,Backward
58496,443,1610033384.5492399,1490,PA,Backward
58496,443,1610033384.5492399,1490,PA,Backward
41018,443,1610033384.5492399,210,PA,Forward
41018,443,1610033384.5501604,268,PA,Forward
41018,443,1610033384.5501604,40,A,Backward
41018,443,1610033384.5501604,40,A,Backward
58496,443,1610033384.5511389,1490,PA,Backward
58496,443,1610033384.5511389,40,A,Forward
48584,443,1610033384.5521152,2940,PA,Backward
48584,443,1610033384.5521152,40,A,Forward
58496,443,1610033384.5530908,1490,PA,Backward
58496,443,1610033384.5530908,40,A,Forward
