Date first seen          Duration Proto      Src IP Addr      Src IP Addr:Port       Dst IP Addr      Dst IP Addr:Port   Packets    Bytes Flows
2018-05-10 13:46:14.307,   20.480,TCP  ,   192.168.1.100,   192.168.1.100:34390,   216.58.214.14,   216.58.214.14:80   ,       3,     120,    1
2018-05-10 13:46:14.311,   20.477,TCP  ,   216.58.214.14,   216.58.214.14:80   ,   192.168.1.100,   192.168.1.100:34396,       3,     120,    1
2018-05-10 13:46:31.133,    0.020,TCP  ,   216.58.206.34,   216.58.206.34:443  ,   192.168.1.100,   192.168.1.100:42116,       2,     126,    1
2018-05-10 13:45:32.045,   58.160,TCP  ,   192.168.1.100,   192.168.1.100:59432,   216.58.210.35,   216.58.210.35:443  ,      21,    1092,    1
2018-05-10 13:46:14.303,   20.007,TCP  ,  173.194.137.73,  173.194.137.73:443  ,   192.168.1.100,   192.168.1.100:45668,       5,     200,    1
2018-05-10 13:46:14.307,   20.480,TCP  ,   192.168.1.100,   192.168.1.100:34394,   216.58.214.14,   216.58.214.14:80   ,       3,     120,    1
2018-05-10 13:46:14.303,   20.003,TCP  ,   192.168.1.100,   192.168.1.100:45666,  173.194.137.73,  173.194.137.73:443  ,       4,     191,    1
2018-05-10 13:46:14.307,   20.481,TCP  ,   216.58.214.14,   216.58.214.14:80   ,   192.168.1.100,   192.168.1.100:34394,       3,     120,    1
2018-05-10 13:46:14.311,   20.476,TCP  ,   192.168.1.100,   192.168.1.100:34406,   216.58.214.14,   216.58.214.14:80   ,       3,     120,    1
2018-05-10 13:45:31.325,   58.854,TCP  ,   216.58.214.14,   216.58.214.14:80   ,   192.168.1.100,   192.168.1.100:34342,       9,    1776,    1
2018-05-10 13:46:14.307,   20.481,TCP  ,   216.58.214.14,   216.58.214.14:80   ,   192.168.1.100,   192.168.1.100:34390,       3,     120,    1
